seller_type,house_type,rooms,area_m2,floor,floors_total,build_type,planning,bathroom,furnished,includes,nearby,commission,description,city,url
Biznes,Yangi qurilgan uylar,3,83,3,10,Gʻishtli,Alohida ajratilgan,Alohida,Yoʻq,,,Bor,"Tavsif#Эшонгузар Сити 3 хонали  Квартира Срочно СОТИЛАДИ+998901388000Qaxramon_B+998911648487Xojiakbar8487МАНЗИЛ: Зангиота тумани Эшонгузар СитиМАЙДОНИ: 83 квМулжал: Эшонгузар СитиЭтажност Дома: 10Этаж: 3ХОНАЛАР СОНИ: 3 хона евро ремонт Авторский проект1 та санузел 1 ванная  1 та ошхонаДом атрофида,Масжид,Мактаб, боґча, Детская Площадка Бозор Магазин Овкатланиш жойлари борНархи  75.000 $",,https://www.olx.uz/d/oz/obyavlenie/eshonguzar-siti-3-xona-evro-remont-ID45QiS.html
Biznes,Ikkilamchi bozor,2,48,2,5,Gʻishtli,,Aralash,Ha,"Telefon, Kir yuvish mashinasi, Internet, Kabelli TV, Televizor, Balkon, Muzlatkich, Oshxona","Bolalar maydonchasi, Maktab, Koʻngilochar muassasalar, Kasalxona, poliklinika, Supermarket, doʻkonlar, Park, yashil zona, Bekatlar, turargoh, Bolalar bogʻchasi, Restoran, kafelar",Yo’q,"TavsifЧилонзор 25 Квартал2\2\5ЕвроремонтПлошад 48м2Балкон 1,5×3Цена 57.500$",,https://www.olx.uz/d/oz/obyavlenie/chilanzar-25-kvartal-2-2-5-prodayotsya-evroremont-kvartira-ID452g3.html
Biznes,Ikkilamchi bozor,2,60,3,4,Gʻishtli,Alohida ajratilgan,Alohida,Ha,"Telefon, Kabelli TV, Internet, Konditsioner, Balkon, Televizor, Oshxona, Muzlatkich, Kir yuvish mashinasi","Bolalar maydonchasi, Maktab, Koʻngilochar muassasalar, Kasalxona, poliklinika, Supermarket, doʻkonlar, Park, yashil zona, Bekatlar, turargoh, Bolalar bogʻchasi, Restoran, kafelar",Yo’q,"TavsifПродаётся 2х комнатная квартира на Яшнабадский район ул Авиосозлар 1. Общая площадь 60кв.м2. 77серия кирпич.2х комнатная квартира 3-этаже 4х этажного дома Авиосозлар 1. Продаётся квартира с мебелью и техникой, с балконом 2х6 комнату разделение Санузел разделение  расположена в хорошим месте рядом есть школа 61, детский сад,магазин  карзинка, метро 3-бекат.  Подробнее по вопросу звоните...+998935733009",,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-2x-kom-aviosozlar-1-77seriya-kirpich-ID45reQ.html
Biznes,Yangi qurilgan uylar,3,75,6,10,Gʻishtli,Alohida ajratilgan,Alohida,Yoʻq,"Internet, Telefon, Kabelli TV, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"TavsifToshkent viloyati ,Nurafshon shaxridagi""Nurafshon Palace""dan tayyor xonadonlar!",,https://www.olx.uz/d/oz/obyavlenie/subsidya-va-ipatekaga-tayyor-xonadonlar-ID452fW.html
Biznes,Yangi qurilgan uylar,3,102.30,4,5,Monolitli,Alohida ajratilgan,Alohida,Yoʻq,"Internet, Telefon, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,"Tavsif3/3/5 - NRG Voha - 102.3м - Без ремонта - 1м - 2400$ - 245520*Планировка: Новостройка - ЖК Премиум КлассаСостояние: Сделаны межкомнатные перегородкиПлощадь: 102.3мЦена: 245520 уеСрок сдачи: Октябрь 2025 года*Цена на Любую из нижеперечисленных квартир ДЕШЕВЛЕ чем у Застройщика*Квартира подходит для самостоятельного проживания или сдачи в аренду+ Смотрите другие варианты: в разделе Другие Объявления ПользователяVOHA 12/1/5 - NRG Voha - 65.2м - Без ремонта - 1м - 2600$ - 169520*2/1/5 - NRG Voha - 55.40м - Без ремонта - 1м - 2400$ - 132960*2/2/5 - NRG Voha - 55.23м - Без ремонта - 1м - 2400$ - 132552*3/1/5 - NRG Voha - 145,3м - Без ремонта - 1м - 2974$ - 4322503/3/5 - NRG Voha - 102.3м - Без ремонта - 1м - 2400$ - 245520*3/3/5 - NRG Voha - 102.3м - Без ремонта - 1м - 2989$ - 3058353/5/5 - NRG Voha - 110.6м - Без ремонта - 1м - 3516$ - 3889713/5/5 - NRG Voha - 148.01м - Без ремонта - 1м - 3101$ - 4590524/1/5 - NRG Voha - 128.4м - Без ремонта - 1м - 2938$ - 3773664/2/5 - NRG Voha - 124.76м - Без ремонта - 1м - 2700$ - 336852*4/3/5 - NRG Voha - 147.10м - Без ремонта - 1м - 2400$ - 353040*4/4/5 - NRG Voha - 130,50м - Без ремонта - 1м - 2851$ - 3721434/5/5 - NRG Voha - 147.59м - Без ремонта - 1м - 2450$ - 361596*5/3/5 - NRG Voha - 167.4м - Без ремонта - 1м - 2811$ - 4706225/4/5 - NRG Voha - 152.67м - Без ремонта - 1м - 2500$ - 381675*5/5/5 - NRG Voha - 249.69м - Без ремонта - 1м - 3423$ - 854819VOHA 22/2/5 - NRG Voha 2 - 53.07м - Без ремонта - 1м - 2274$ - 1206962/3/5 - NRG Voha 2 - 53.2м - Без ремонта - 1м - 2301$ - 1224512/4/5 - NRG Voha 2 - 75.67м - Без ремонта - 1м - 2231$ - 1688892/4/5 - NRG Voha 2 - 53.03м - Без ремонта - 1м - 2260$ - 1198762/5/5 - NRG Voha 2 - 52.89м - Без ремонта - 1м - 2594$ - 1372292/5/5 - NRG Voha 2 - 67.88м - Без ремонта - 1м - 2679$ - 1818973/2/5 - NRG Voha 2 - 77.1м - Без ремонта - 1м - 2322$ - 1790503/3/5 - NRG Voha 2 - 84.62м - Без ремонта - 1м - 2202$ - 1863433/4/5 - NRG Voha 2 - 76.76м - Без ремонта - 1м - 2322$ - 1782823/5/5 - NRG Voha 2 - 70.47м - Без ремонта - 1м - 2631$ - 1854693/5/5 - NRG Voha 2 - 80.64м - Без ремонта - 1м - 2558$ - 2063264/2/5 - NRG Voha 2 - 115.28м - Без ремонта - 1м - 2209$ - 2546584/3/5 - NRG Voha 2 - 108.07м - Без ремонта - 1м - 2159$ - 2333874/4/4 - NRG Voha 2 - 122.67м - Без ремонта - 1м - 2925$ - 3588304/5/5 - NRG Voha 2 - 100.49м - Без ремонта - 1м - 3072$ - 3087524/5/5 - NRG Voha 2 - 120.42м - Без ремонта - 1м - 2798$ - 3370035/4/5 - NRG Voha 2 - 151м - Без ремонта - 1м - 3291$ - 496969В квартире предусмотрена:• Перегородка стен, готовая планировка/свободная планировка.• Двухконтурный индивидуальный котел.• Входная облагороженная металлическая дверь с устройством глазка, номерка, механического замка.• IP-домофон.• Теплый пол в санузле, и песчано-бетонная стяжка.• Вся электрическая проводка раскинута по квартире.• Счетчики воды, счетчики света и газа, радиаторы отопления.• В санузлах будут выведен отвод для разводки сантехнических труб.• Стеклопакет с двойным остеклением из ПВХа.Преимущества расположения — это место с хорошей инфраструктурой, в шаговой доступности станции метро, и мирабад все удобства для комфортного проживания габус, есть удобный заезд и выезд на проезжую часть. boulevard, gardens residence, tashkent city, ташкент сити, парисьен, parisien, kislorod, кислород, parkwood, парквуд, ozbegim, узбегим, nrg u-tower, mirzo ulug’bek, oybek, zamon, hayot, jomiy, qorasuv. Эксклюзивный жилой комплекс это воплощение восточного современного стиля в сочетании с комфортом и безопасностью спецплан. Комплекс выполнен гостиница россия по индивидуальному grand mir hotel авторскому проекту с супермаркет корзинка, смарт, makro отделкой дорогими натуральными чиланзар-2 материалами уникальный дизайн фасада, новостройка voha оптимально удобной планировкой с балконами и лоджии, ойбек чтобы жители госпитальный чувствовали космонавтов себя защищенными шевченко и в безопасности чехова, территория комплекса кунаева находиться под охраной и видео-наблюдением яккачинар, закрытый зелёный двор чимкентская, гоголя детские площадки для всех возрастов, сухой фонтан, подземный паркинг цум и гостевой паркинг, просторные холлы.Официальный ПАРТНЕР Застройщика - отдел продаж - Компания - ""TRUST INVEST""***Оптимально БыстроКупить / Продать / Снять / СдатьЖилую и Коммерческую НедвижимостьЦена: 245520 уеТел: 889798899",,https://www.olx.uz/d/oz/obyavlenie/3-3-5-zhk-nrg-voha-premium-klass-cialkovskaya-bij-oltintepa-ID40OPu.html
Jismoniy shaxs,Ikkilamchi bozor,2,53.30,4,4,Panelli,Alohida ajratilgan,Aralash,Yoʻq,,"Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,TavsifПродается своя квартира на Кадышева.Состояние: ремонт в процессеПлощадь: 53.3 кВ.м.4-этаж 4-х этажного дома.Подробности по телефону+998977529111,,https://www.olx.uz/d/oz/obyavlenie/2-x-komnatnaya-2-4-4-ID423wT.html
Jismoniy shaxs,Ikkilamchi bozor,3,70,2,5,Gʻishtli,Alohida ajratilgan,Alohida,Yoʻq,"Internet, Telefon, Konditsioner, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,TavsifНавоий шахрида 7-микрорайонда 3 хонали уй (раздельная планировка) сотилади.Мўлжал: 4-мактаб олдида.,,https://www.olx.uz/d/oz/obyavlenie/navoij-shaxrida-3-2-5-uj-sotiladi-ID41pWO.html
Jismoniy shaxs,Ikkilamchi bozor,2,56,2,2,Gʻishtli,Alohida ajratilgan,Aralash,Yoʻq,"Oshxona, Internet, Balkon","Maktab, Supermarket, doʻkonlar, Park, yashil zona, Kasalxona, poliklinika, turargoh, Bekatlar, Bolalar bogʻchasi, Restoran, kafelar, Bolalar maydonchasi, Koʻngilochar muassasalar",Yo’q,"Tavsif.Квартира находится в Городе Чирчик 2 комнаты, газовое отопление, горячая вода  Чирчиқ шахрида горпаркдв жойлашган. 902701883.  904641108.",,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kvartira-v-centre-goroda-chirchik-tashkent-ID3O0E3.html
Biznes,Yangi qurilgan uylar,3,50,5,9,Gʻishtli,Alohida ajratilgan,Aralash,Ha,"Internet, Muzlatkich, Televizor, Konditsioner, Kabelli TV, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Maktab, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Park, yashil zona, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar",Yo’q,TavsifПродаётся Евроремонт новостройка ЖК NEW LIFEКол.комнат 2в3Этаж 5Этажность 9Площадь 50м2Ремонт ЕвроремонтЦена 79.000Можно сдать в аренду за 600-800 у.е,,https://www.olx.uz/d/oz/obyavlenie/srochno-new-life-2v3-5-9-novostrojka-maxtumkuli-s-mebelyu-i-texnikoj-ID45rg6.html
Jismoniy shaxs,Yangi qurilgan uylar,4,115,8,9,Gʻishtli,Alohida ajratilgan,2 va undan koʻp sanuzel,Ha,"Internet, Muzlatkich, Televizor, Konditsioner, Kir yuvish mashinasi, Oshxona, Balkon","Kasalxona, poliklinika, Bolalar maydonchasi, Bolalar bogʻchasi, Bekatlar, Koʻngilochar muassasalar, Restoran, kafelar, turargoh, Supermarket, doʻkonlar, Maktab",Yo’q,"TavsifПродаем свою 4-х комнатную квартиру в Юнусабадском районе, 15 квартал, улица Юнусота, дом 42а, новостройка, 9-этажка. Ориентир - остановка Баходир. Квартира расположена на 8 этаже, с новым евро-ремонтом, сделанным для себя, качественно.Площадь 115 квадратных метров. Два санузла, регулируемый теплый пол, кондиционеры во всех комнатах. Балкон квартиры с видом на горы. Важно заметить, что квартира не расположена на солнечной стороне.Продается с частично встроенной мебелью и техникой. Можно рассмотреть возможность продажи со всей мебелью.",,https://www.olx.uz/d/oz/obyavlenie/kvartira-yunusabatskij-rajon-15-kvartal-4-komnatnaya-ID3M8qi.html
Jismoniy shaxs,Ikkilamchi bozor,3,95,7,9,Panelli,Alohida ajratilgan,2 va undan koʻp sanuzel,Yoʻq,"Oshxona, Televizor, Balkon, Konditsioner, Internet, Kabelli TV, Telefon, Kir yuvish mashinasi, Muzlatkich","Restoran, kafelar, Bolalar bogʻchasi, turargoh, Bekatlar, Kasalxona, poliklinika, Supermarket, doʻkonlar, Park, yashil zona, Maktab, Koʻngilochar muassasalar, Bolalar maydonchasi",Yo’q,"TavsifСергели-7Общая площадь 95 m2.3-х ком.(переделанная в 5-х).2-Санузела7 этаж 9 этажного дома.Высота потолков 3,00В квартире есть интернет, кондиционер 2шт., параболическая антенна, холодильник, стиральная машина.Имеются 2 стояночных места для парковки автомобилей.Рядом метро, дет.сад., школа, мед. клиники. Развитая инфраструктура.Маклерам не беспокоить.Цена- 110 000у.е.Ориентир: Сергели-7, автобусная конечная и 3-станция метро.",,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uyutnaya-3-x-kvartira-v-sergeli-7-avtobusnaya-konechnaya-ID31hRR.html
